customer_id,customer_name,segment,country,city,state,region,postal_code,is_current,effective_start_date,effective_end_date
PB-18805,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,West,84106,True,2026-07-05,
PB-19105,Peter Bühler,Consumer,United States,Evanston,Illinois,Central,60201,True,2026-07-05,
PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,West,90004,True,2026-07-05,
PB-19210,Phillip Breyer,Corporate,United States,Tulsa,Oklahoma,Central,74133,True,2026-07-05,
PC-18745,Pamela Coakley,Corporate,United States,San Francisco,California,West,94122,True,2026-07-05,
PC-19000,Pauline Chand,Home Office,United States,Los Angeles,California,West,90004,True,2026-07-05,
PF-19120,Peter Fuller,Consumer,United States,Gilbert,Arizona,West,85234,True,2026-07-05,
PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,Central,61701,True,2026-07-05,
PF-19225,Phillip Flathmann,Consumer,United States,San Francisco,California,West,94122,True,2026-07-05,
PG-18820,Patrick Gardner,Consumer,United States,San Francisco,California,West,94110,True,2026-07-05,
PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,Central,55901,True,2026-07-05,
PH-18790,Patricia Hirasaki,Home Office,United States,Lakeland,Florida,South,33801,True,2026-07-05,
PJ-18835,Patrick Jones,Corporate,United States,Murfreesboro,Tennessee,South,37130,True,2026-07-05,
PJ-19015,Pauline Johnson,Consumer,United States,Santa Ana,California,West,92704,True,2026-07-05,
PK-18910,Paul Knutson,Home Office,United States,Philadelphia,Pennsylvania,East,19143,False,2026-07-05,2026-07-05
PK-19075,Pete Kriz,Consumer,United States,Madison,Wisconsin,Central,53711,True,2026-07-05,
PL-18925,Paul Lucas,Home Office,United States,Chicago,Illinois,Central,60610,True,2026-07-05,
PM-18940,Paul MacIntyre,Consumer,United States,Jackson,Michigan,Central,49201,True,2026-07-05,
PM-19135,Peter McVee,Home Office,United States,Detroit,Michigan,Central,48227,True,2026-07-05,
PN-18775,Parhena Norris,Home Office,United States,New York City,New York,East,10009,True,2026-07-05,
PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,East,19143,True,2026-07-05,
PO-18865,Patrick O'Donnell,Consumer,United States,Westland,Michigan,Central,48185,True,2026-07-05,
PO-19180,Philisse Overcash,Home Office,United States,Chicago,Illinois,Central,60623,True,2026-07-05,
PO-19195,Phillina Ober,Unknown,United States,Naperville,Illinois,Central,60540,True,2026-07-05,
PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,South,30080,True,2026-07-05,
PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,West,94601,True,2026-07-05,
PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,West,90008,True,2026-07-05,
PS-18970,Paul Stevenson,Home Office,United States,Chicago,Illinois,Central,60610,True,2026-07-05,
PS-19045,Penelope Sewall,Home Office,United States,Charlotte,North Carolina,South,28205,True,2026-07-05,
PT-19090,Pete Takahito,Consumer,United States,Houston,Texas,Central,77070,True,2026-07-05,
PV-18985,Paul Van Hugh,Home Office,United States,San Francisco,California,West,94122,True,2026-07-05,
PW-19030,Pauline Webber,Corporate,United States,Richmond,Kentucky,South,40475,True,2026-07-05,
PW-19240,Pierre Wener,Consumer,United States,Louisville,Colorado,West,80027,True,2026-07-05,
QJ-19255,Quincy Jones,Corporate,United States,Saint Paul,Minnesota,Central,55106,True,2026-07-05,
RA-19285,Ralph Arnett,Consumer,United States,New York City,New York,East,10035,True,2026-07-05,
RA-19885,Ruben Ausman,Corporate,United States,Los Angeles,California,West,90049,True,2026-07-05,
RA-19915,Russell Applegate,Consumer,United States,Houston,Texas,Central,77095,True,2026-07-05,
RA-19945,Ryan Akin,Consumer,United States,Murrieta,California,West,92563,True,2026-07-05,
RB-19330,Randy Bradley,Consumer,United States,Philadelphia,Pennsylvania,East,19143,True,2026-07-05,
RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,East,13021,True,2026-07-05,
RB-19435,Richard Bierner,Consumer,United States,Saint Louis,Missouri,Central,63116,True,2026-07-05,
RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,Central,60610,True,2026-07-05,
RB-19570,Rob Beeghly,Consumer,United States,Columbus,Indiana,Central,47201,True,2026-07-05,
RB-19645,Robert Barroso,Corporate,United States,North Las Vegas,Nevada,West,89031,True,2026-07-05,
RB-19705,Roger Barcio,Home Office,United States,Portland,Oregon,West,97206,True,2026-07-05,
RB-19795,Ross Baird,Home Office,United States,Gastonia,North Carolina,South,28052,True,2026-07-05,
RC-19825,Roy Collins,Consumer,United States,Chicago,Illinois,Central,60610,True,2026-07-05,
RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,East,43229,True,2026-07-05,
RD-19480,Rick Duston,Consumer,United States,Olympia,Washington,West,98502,True,2026-07-05,
RD-19585,Rob Dowd,Consumer,United States,Henderson,Kentucky,South,42420,True,2026-07-05,
RD-19660,Robert Dilbeck,Home Office,United States,Saint Peters,Missouri,Central,63376,True,2026-07-05,
RD-19720,Roger Demir,Consumer,United States,Daytona Beach,Florida,South,32114,True,2026-07-05,
RD-19810,Ross DeVincentis,Home Office,United States,Los Angeles,California,West,90045,True,2026-07-05,
RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,West,88220,True,2026-07-05,
RD-19930,Russell D'Ascenzo,Consumer,United States,Austin,Texas,Central,78745,True,2026-07-05,
RE-19405,Ricardo Emerson,Consumer,United States,Kent,Ohio,East,44240,True,2026-07-05,
RE-19450,Richard Eichhorn,Consumer,United States,Dallas,Texas,Central,75081,True,2026-07-05,
RF-19345,Randy Ferguson,Corporate,United States,Dover,New Hampshire,East,3820,True,2026-07-05,
RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,Central,48183,True,2026-07-05,
RF-19840,Roy Französisch,Consumer,United States,New York City,New York,East,10024,True,2026-07-05,
RH-19495,Rick Hansen,Consumer,United States,Rochester,Minnesota,Central,55901,True,2026-07-05,
RH-19510,Rick Huthwaite,Home Office,United States,Providence,Rhode Island,East,2908,True,2026-07-05,
RH-19555,Ritsa Hightower,Consumer,United States,Tallahassee,Florida,South,32303,True,2026-07-05,
RH-19600,Rob Haberlin,Consumer,United States,Huntsville,Alabama,South,35810,True,2026-07-05,
RK-19300,Ralph Kennedy,Consumer,United States,Philadelphia,Pennsylvania,East,19140,True,2026-07-05,
RL-19615,Rob Lucas,Consumer,United States,Montgomery,Alabama,South,36116,True,2026-07-05,
RM-19375,Raymond Messe,Consumer,United States,Houston,Texas,Central,77095,True,2026-07-05,
RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,South,71203,True,2026-07-05,
RM-19750,Roland Murray,Consumer,United States,New York City,New York,East,10011,True,2026-07-05,
RO-19780,Rose O'Brian,Consumer,United States,Memphis,Tennessee,South,38109,True,2026-07-05,
RP-19270,Rachel Payne,Corporate,United States,Riverside,California,West,92503,True,2026-07-05,
RP-19390,Resi Pölking,Consumer,United States,Cleveland,Ohio,East,44105,True,2026-07-05,
RP-19855,Roy Phan,Corporate,United States,Kenosha,Wisconsin,Central,53142,True,2026-07-05,
RR-19315,Ralph Ritter,Consumer,United States,San Francisco,California,West,94110,True,2026-07-05,
RR-19525,Rick Reed,Corporate,United States,Lowell,Massachusetts,East,1852,True,2026-07-05,
RS-19420,Ricardo Sperren,Corporate,United States,Seattle,Washington,West,98115,True,2026-07-05,
RS-19765,Roland Schwarz,Corporate,United States,Mount Vernon,New York,East,10550,True,2026-07-05,
RS-19870,Roy Skaria,Home Office,United States,Burlington,Iowa,Central,52601,True,2026-07-05,
RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,West,85204,True,2026-07-05,
RW-19630,Rob Williams,Corporate,United States,Dallas,Texas,Central,75220,True,2026-07-05,
RW-19690,Robert Waldorf,Consumer,United States,Wilmington,North Carolina,South,28403,True,2026-07-05,
SA-20830,Sue Ann Reed,Consumer,United States,Chicago,Illinois,Central,60610,True,2026-07-05,
SB-20170,Sarah Bern,Consumer,United States,New York City,New York,East,10035,True,2026-07-05,
SB-20185,Sarah Brown,Consumer,United States,Concord,New Hampshire,East,3301,True,2026-07-05,
SB-20290,Sean Braxton,Corporate,United States,Houston,Texas,Central,77036,True,2026-07-05,
SC-20020,Sam Craven,Consumer,United States,Plano,Texas,Central,75023,True,2026-07-05,
SC-20050,Sample Company A,Home Office,United States,Norwich,Connecticut,East,6360,True,2026-07-05,
SC-20095,Sanjit Chand,Consumer,United States,Concord,California,West,94521,True,2026-07-05,
SC-20230,Scot Coram,Corporate,United States,Arlington,Texas,Central,76017,True,2026-07-05,
SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,West,94122,True,2026-07-05,
SC-20305,Sean Christensen,Consumer,United States,Rochester Hills,Michigan,Central,48307,True,2026-07-05,
SC-20380,Shahid Collister,Consumer,United States,Seattle,Washington,West,98115,True,2026-07-05,
SC-20440,Shaun Chance,Corporate,United States,Aurora,Colorado,West,80013,True,2026-07-05,
SC-20575,Sonia Cooley,Consumer,United States,Mishawaka,Indiana,Central,46544,True,2026-07-05,
SC-20680,Steve Carroll,Home Office,United States,Columbus,Georgia,South,31907,True,2026-07-05,
SC-20695,Steve Chapman,Corporate,United States,Hialeah,Florida,South,33012,True,2026-07-05,
SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,East,19805,True,2026-07-05,
SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,South,35601,True,2026-07-05,
SC-20800,Stuart Calhoun,Consumer,United States,Houston,Texas,Central,77041,True,2026-07-05,
SC-20845,Sung Chung,Consumer,United States,Arlington Heights,Illinois,Central,60004,True,2026-07-05,
SD-20485,Shirley Daniels,Home Office,United States,New Rochelle,New York,East,10801,True,2026-07-05,
SE-20110,Sanjit Engle,Consumer,United States,Unknown,New York,East,10009,True,2026-07-05,
SF-20065,Sandra Flanagan,Consumer,United States,Philadelphia,Pennsylvania,East,19140,True,2026-07-05,
SF-20200,Sarah Foster,Consumer,United States,Marysville,Washington,West,98270,True,2026-07-05,
SF-20965,Sylvia Foulston,Corporate,United States,Dearborn,Michigan,Central,48126,True,2026-07-05,
SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,Central,64055,True,2026-07-05,
SG-20470,Sheri Gordon,Consumer,United States,New York City,New York,East,10011,True,2026-07-05,
SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,East,10009,True,2026-07-05,
SG-20890,Susan Gilcrest,Corporate,United States,Mcallen,Texas,Central,78501,True,2026-07-05,
SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,West,94122,True,2026-07-05,
SH-20395,Shahid Hopkins,Consumer,United States,Arlington,Virginia,South,22204,True,2026-07-05,
SH-20635,Stefanie Holloman,Corporate,United States,Jackson,Tennessee,South,38301,True,2026-07-05,
SJ-20125,Sanjit Jacobs,Home Office,United States,New Brunswick,New Jersey,East,8901,True,2026-07-05,
SJ-20215,Sarah Jordon,Consumer,United States,Grand Prairie,Texas,Central,75051,True,2026-07-05,
SJ-20500,Shirley Jackson,Consumer,United States,Houston,Texas,Central,77036,True,2026-07-05,
SK-19990,Sally Knutson,Consumer,United States,Fairfield,Connecticut,East,6824,True,2026-07-05,
SL-20155,Sara Luxemburg,Home Office,United States,Jacksonville,Florida,South,32216,True,2026-07-05,
SM-20005,Sally Matthias,Consumer,United States,New York City,New York,East,10009,True,2026-07-05,
SM-20320,Sean Miller,Home Office,United States,Monroe,North Carolina,South,28110,True,2026-07-05,
SM-20905,Susan MacKendrick,Unknown,United States,Newark,Ohio,East,43055,True,2026-07-05,
SM-20950,Suzanne McNair,Corporate,United States,Greenville,North Carolina,South,27834,True,2026-07-05,
SN-20560,Skye Norling,Home Office,United States,Los Angeles,California,West,90008,True,2026-07-05,
SN-20710,Steve Nguyen,Home Office,United States,Houston,Texas,Central,77041,True,2026-07-05,
SO-20335,Sean O'Donnell,Consumer,United States,Fort Lauderdale,Florida,South,33311,True,2026-07-05,
SP-20545,Sibella Parks,Corporate,United States,New York City,New York,East,10011,True,2026-07-05,
SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,East,19134,True,2026-07-05,
SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,West,95123,True,2026-07-05,
SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,East,19143,True,2026-07-05,
SP-20920,Susan Pistek,Consumer,United States,Los Angeles,California,West,90036,False,2026-07-05,2026-07-05
SR-20425,Sharelle Roach,Home Office,United States,Louisville,Colorado,West,80027,True,2026-07-05,
SR-20740,Steven Roelle,Home Office,United States,New York City,New York,East,10024,True,2026-07-05,
SS-20140,Saphhira Shifley,Corporate,United States,Warwick,Rhode Island,East,2886,False,2026-07-05,2026-07-05
SS-20410,Shahid Shariari,Consumer,United States,Los Angeles,California,West,90008,True,2026-07-05,
SS-20515,Shirley Schmidt,Home Office,United States,Louisville,Kentucky,South,40214,True,2026-07-05,
SS-20590,Sonia Sunley,Consumer,United States,Seattle,Washington,West,98115,True,2026-07-05,
SS-20875,Sung Shariari,Consumer,United States,Dallas,Texas,Central,75220,True,2026-07-05,
ST-20530,Shui Tom,Consumer,United States,Parma,Ohio,East,44134,True,2026-07-05,
SU-20665,Stephanie Ulpright,Home Office,United States,Jackson,Mississippi,South,39212,True,2026-07-05,
SV-20365,Seth Vernon,Consumer,United States,Dover,Delaware,East,19901,True,2026-07-05,
SV-20785,Stewart Visinsky,Consumer,United States,Pueblo,Colorado,West,81001,True,2026-07-05,
SV-20815,Stuart Van,Unknown,United States,Houston,Texas,Central,77041,True,2026-07-05,
SV-20935,Susan Vittorini,Consumer,United States,New York City,New York,East,10009,True,2026-07-05,
SW-20245,Scot Wooten,Consumer,United States,Stockton,California,West,95207,True,2026-07-05,
SW-20275,Scott Williamson,Consumer,United States,Jackson,Mississippi,South,39212,True,2026-07-05,
SW-20350,Sean Wendt,Home Office,United States,Detroit,Michigan,Central,48227,True,2026-07-05,
SW-20455,Shaun Weien,Consumer,United States,Suffolk,Virginia,South,23434,True,2026-07-05,
SW-20755,Steven Ward,Corporate,United States,New York City,New York,East,10009,True,2026-07-05,
SZ-20035,Sam Zeldin,Home Office,United States,Pico Rivera,California,West,90660,True,2026-07-05,
TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,East,10024,True,2026-07-05,
TB-21055,Ted Butterfield,Consumer,United States,Troy,New York,East,12180,True,2026-07-05,
TB-21175,Thomas Boland,Corporate,United States,Houston,Texas,Central,77041,True,2026-07-05,
TB-21190,Thomas Brumley,Home Office,United States,Fayetteville,Arkansas,South,72701,True,2026-07-05,
TB-21250,Tim Brockman,Consumer,United States,New York City,New York,East,10024,True,2026-07-05,
TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,East,20016,True,2026-07-05,
TB-21355,Todd Boyes,Corporate,United States,New York City,New York,East,10009,True,2026-07-05,
TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,West,98105,True,2026-07-05,
TB-21520,Tracy Blumstein,Consumer,United States,Philadelphia,Pennsylvania,East,19140,True,2026-07-05,
TB-21595,Troy Blackwell,Consumer,United States,Columbus,Indiana,Central,47201,True,2026-07-05,
TB-21625,Trudy Brown,Consumer,United States,Grand Prairie,Texas,Central,75051,True,2026-07-05,
TC-20980,Tamara Chand,Corporate,United States,Seattle,Washington,West,98105,True,2026-07-05,
TC-21145,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,East,8701,True,2026-07-05,
TC-21295,Toby Carlisle,Consumer,United States,San Diego,California,West,92024,True,2026-07-05,
TC-21475,Tony Chapman,Home Office,United States,Columbus,Georgia,South,31907,True,2026-07-05,
TC-21535,Tracy Collins,Home Office,United States,Arlington,Virginia,South,22204,True,2026-07-05,
TD-20995,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,East,1852,True,2026-07-05,
TG-21310,Toby Gnade,Consumer,United States,Los Angeles,California,West,90049,True,2026-07-05,
TG-21640,Trudy Glocke,Consumer,United States,Long Beach,California,West,90805,True,2026-07-05,
TH-21100,Thea Hendricks,Consumer,United States,Los Angeles,California,West,90045,True,2026-07-05,
TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,East,19140,True,2026-07-05,
TH-21235,Tiffany House,Corporate,United States,Dallas,Texas,Central,75081,True,2026-07-05,
TH-21550,Tracy Hopkins,Home Office,United States,Unknown,New York,East,10035,True,2026-07-05,
TM-21010,Tamara Manning,Consumer,United States,San Francisco,California,West,94122,True,2026-07-05,
TM-21490,Tony Molinari,Consumer,United States,Oklahoma City,Oklahoma,Central,73120,True,2026-07-05,
TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,West,85023,True,2026-07-05,
TP-21130,Theone Pippenger,Consumer,United States,Philadelphia,Pennsylvania,East,19134,True,2026-07-05,
TP-21415,Tom Prescott,Consumer,United States,Seattle,Washington,West,98115,True,2026-07-05,
TP-21565,Tracy Poddar,Corporate,United States,Aurora,Colorado,West,80013,True,2026-07-05,
TR-21325,Toby Ritter,Consumer,United States,Belleville,New Jersey,East,7109,True,2026-07-05,
TS-21085,Thais Sissman,Consumer,United States,Phoenix,Arizona,West,85023,True,2026-07-05,
TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,East,43615,True,2026-07-05,
TS-21205,Thomas Seio,Corporate,United States,Hackensack,New Jersey,East,7601,True,2026-07-05,
TS-21340,Toby Swindell,Consumer,United States,Houston,Texas,Central,77041,True,2026-07-05,
TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,East,10035,True,2026-07-05,
TS-21430,Tom Stivers,Corporate,United States,Los Angeles,California,West,90045,True,2026-07-05,
TS-21505,Tony Sayre,Consumer,United States,Columbia,Tennessee,South,38401,True,2026-07-05,
TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,West,85023,True,2026-07-05,
TS-21655,Trudy Schmidt,Consumer,United States,Milwaukee,Wisconsin,Central,53209,True,2026-07-05,
TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,West,90045,True,2026-07-05,
TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,Central,77041,True,2026-07-05,
TT-21265,Tim Taslimi,Corporate,United States,Los Angeles,California,West,90045,True,2026-07-05,
TT-21460,Tonja Turnell,Home Office,United States,Aurora,Illinois,Central,60505,True,2026-07-05,
TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,West,85254,True,2026-07-05,
TZ-21580,Tracy Zic,Consumer,United States,Louisville,Colorado,West,80027,True,2026-07-05,
VB-21745,Victoria Brennan,Corporate,United States,Columbus,Georgia,South,31907,True,2026-07-05,
VD-21670,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,South,38401,True,2026-07-05,
VF-21715,Vicky Freymann,Home Office,United States,Columbus,Indiana,Central,47201,True,2026-07-05,
VG-21790,Vivek Gonzalez,Consumer,United States,San Diego,California,West,92037,True,2026-07-05,
VG-21805,Vivek Grady,Corporate,United States,Virginia Beach,Virginia,South,23464,True,2026-07-05,
VM-21685,Valerie Mitchum,Home Office,United States,Westfield,New Jersey,East,7090,True,2026-07-05,
VM-21835,Vivian Mathis,Consumer,United States,Newark,Delaware,East,19711,True,2026-07-05,
VP-21730,Victor Preis,Home Office,United States,Las Vegas,Nevada,West,89115,True,2026-07-05,
VP-21760,Victoria Pisteka,Corporate,United States,San Francisco,California,West,94109,True,2026-07-05,
VS-21820,Vivek Sundaresam,Consumer,United States,Los Angeles,California,West,90036,True,2026-07-05,
VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,East,19143,True,2026-07-05,
VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,East,44256,True,2026-07-05,
WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,East,19134,True,2026-07-05,
XP-21865,Xylona Preis,Consumer,United States,San Diego,California,West,92024,True,2026-07-05,
YC-21895,Yoseph Carroll,Corporate,United States,San Francisco,California,West,94110,True,2026-07-05,
YS-21880,Yana Sorensen,Corporate,United States,Burlington,North Carolina,South,27217,True,2026-07-05,
ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,West,97301,True,2026-07-05,
ZD-21925,Zuschuss Donatelli,Consumer,United States,San Francisco,California,West,94109,True,2026-07-05,
AH-10030,Aaron Hawkins,Home Office,United States,Georgetown,Pennsylvania,East,19134,True,2026-07-05,
AW-10930,Arthur Wiediger,Consumer,United States,Madison,Illinois,Central,60505,True,2026-07-05,
BF-11020,Barry Französisch,Home Office,United States,Springfield,Wisconsin,Central,54302,True,2026-07-05,
BG-11035,Barry Gonzalez,Home Office,United States,Georgetown,Louisiana,South,71203,True,2026-07-05,
CA-12310,Christine Abelman,Consumer,United States,Fairview,Ohio,East,45231,True,2026-07-05,
CH-12070,Cathy Hwang,Consumer,United States,Madison,North Carolina,South,27604,True,2026-07-05,
CS-11845,Cari Sayre,Home Office,United States,Georgetown,Washington,West,98105,True,2026-07-05,
CS-12250,Chris Selesnick,Corporate,United States,Springfield,Louisiana,South,71111,True,2026-07-05,
Co-12640,Corey-Lock,Home Office,United States,Springfield,Pennsylvania,East,19143,True,2026-07-05,
EJ-13720,Ed Jacobs,Home Office,United States,Riverside,California,West,92037,True,2026-07-05,
GA-14725,Guy Armstrong,Home Office,United States,Riverside,Ohio,East,44052,True,2026-07-05,
JD-15895,Jonathan Doherty,Home Office,United States,Fairview,Pennsylvania,East,19140,True,2026-07-05,
JE-15745,Joel Eaton,Consumer,United States,Georgetown,Tennessee,South,38109,True,2026-07-05,
JS-16030,Joy Smith,Home Office,United States,Georgetown,Texas,Central,77036,True,2026-07-05,
MC-17605,Matt Connell,Corporate,United States,Riverside,Michigan,Central,48234,True,2026-07-05,
ML-18265,Muhammed Lee,Consumer,United States,Georgetown,Washington,West,98103,True,2026-07-05,
ND-18460,Neil Ducich,Corporate,United States,Georgetown,Georgia,South,31204,True,2026-07-05,
PK-18910,Paul Knutson,Corporate,United States,Springfield,Pennsylvania,East,19143,True,2026-07-05,
SP-20920,Susan Pistek,Corporate,United States,Riverside,California,West,90036,True,2026-07-05,
SS-20140,Saphhira Shifley,Corporate,United States,Madison,Rhode Island,East,2886,True,2026-07-05,
NC-10000,New Customer 1,Home Office,United States,Springfield,Ohio,West,42606,True,2026-07-05,
NC-10001,New Customer 2,Home Office,United States,Fairview,Texas,South,21534,True,2026-07-05,
NC-10002,New Customer 3,Consumer,United States,Madison,Georgia,West,50397,True,2026-07-05,
NC-10003,New Customer 4,Consumer,United States,Fairview,Ohio,East,11016,True,2026-07-05,
NC-10004,New Customer 5,Home Office,United States,Georgetown,Georgia,Central,99789,True,2026-07-05,
NC-10005,New Customer 6,Corporate,United States,Georgetown,Georgia,West,65591,True,2026-07-05,
NC-10006,New Customer 7,Consumer,United States,Georgetown,Ohio,West,99812,True,2026-07-05,
NC-10007,New Customer 8,Corporate,United States,Georgetown,Ohio,South,33247,True,2026-07-05,
NC-10008,New Customer 9,Corporate,United States,Madison,Ohio,West,34300,True,2026-07-05,
NC-10009,New Customer 10,Corporate,United States,Riverside,Ohio,West,84065,True,2026-07-05,
